player,team,yardline_100
M.Gaskin,MIA,19.0
P.Laird,MIA,10.0
S.Barkley,NYG,60.0
S.Barkley,NYG,48.0
S.Barkley,NYG,46.0
M.Gaskin,MIA,74.0
R.Fitzpatrick,MIA,72.0
M.Gaskin,MIA,48.0
S.Barkley,NYG,75.0
M.Gaskin,MIA,56.0
S.Barkley,NYG,99.0
S.Barkley,NYG,96.0
S.Barkley,NYG,90.0
S.Barkley,NYG,78.0
S.Barkley,NYG,44.0
S.Barkley,NYG,16.0
R.Fitzpatrick,MIA,75.0
S.Barkley,NYG,33.0
S.Barkley,NYG,25.0
P.Laird,MIA,51.0
R.Fitzpatrick,MIA,33.0
S.Barkley,NYG,65.0
S.Barkley,NYG,64.0
P.Laird,MIA,98.0
S.Barkley,NYG,1.0
M.Gaskin,MIA,75.0
S.Barkley,NYG,66.0
S.Barkley,NYG,60.0
S.Barkley,NYG,25.0
S.Barkley,NYG,17.0
S.Barkley,NYG,10.0
M.Gaskin,MIA,66.0
S.Barkley,NYG,85.0
S.Barkley,NYG,82.0
J.Allen,NYG,71.0
J.Allen,NYG,66.0
E.Penny,NYG,62.0
P.Laird,MIA,77.0
P.Laird,MIA,54.0
J.Allen,NYG,44.0
J.Allen,NYG,45.0
J.Allen,NYG,20.0
J.Allen,NYG,1.0
M.Gaskin,MIA,55.0
M.Gaskin,MIA,32.0
M.Gaskin,MIA,31.0
J.Allen,NYG,68.0
J.Allen,NYG,69.0
P.Laird,MIA,74.0
D.Cook,MIN,75.0
O.Johnson,MIN,61.0
S.Diggs,MIN,34.0
D.Cook,MIN,20.0
M.Gordon,LAC,85.0
A.Ekeler,LAC,23.0
D.Cook,MIN,74.0
K.Cousins,MIN,55.0
D.Cook,MIN,57.0
M.Gordon,LAC,96.0
M.Gordon,LAC,89.0
D.Cook,MIN,11.0
D.Cook,MIN,8.0
M.Gordon,LAC,75.0
A.Ekeler,LAC,73.0
M.Gordon,LAC,4.0
K.Cousins,MIN,61.0
M.Boone,MIN,28.0
A.Ekeler,LAC,75.0
D.Cook,MIN,42.0
A.Ekeler,LAC,57.0
M.Gordon,LAC,75.0
D.Cook,MIN,26.0
D.Cook,MIN,19.0
A.Ekeler,LAC,75.0
A.Ekeler,LAC,70.0
M.Boone,MIN,41.0
K.Cousins,MIN,32.0
M.Boone,MIN,18.0
M.Boone,MIN,13.0
J.Jackson,LAC,70.0
J.Jackson,LAC,43.0
J.Jackson,LAC,38.0
J.Jackson,LAC,34.0
J.Jackson,LAC,11.0
A.Thielen,MIN,63.0
M.Boone,MIN,60.0
M.Boone,MIN,50.0
A.Abdullah,MIN,57.0
M.Boone,MIN,8.0
M.Boone,MIN,10.0
M.Boone,MIN,7.0
M.Boone,MIN,2.0
A.Ekeler,LAC,49.0
M.Boone,MIN,80.0
M.Boone,MIN,75.0
A.Abdullah,MIN,75.0
C.Ham,MIN,64.0
M.Boone,MIN,69.0
A.Abdullah,MIN,72.0
A.Abdullah,MIN,71.0
A.Abdullah,MIN,66.0
M.Gordon,LAC,95.0
S.Mannion,MIN,86.0
S.Mannion,MIN,87.0
S.Mannion,MIN,88.0
S.Michel,NE,53.0
S.Michel,NE,45.0
N.Harry,NE,33.0
J.White,NE,23.0
J.Mixon,CIN,75.0
J.Mixon,CIN,73.0
J.Mixon,CIN,66.0
J.Mixon,CIN,63.0
J.Mixon,CIN,61.0
G.Bernard,CIN,32.0
G.Bernard,CIN,15.0
G.Bernard,CIN,11.0
S.Michel,NE,80.0
J.Mixon,CIN,65.0
J.Mixon,CIN,52.0
J.Mixon,CIN,41.0
J.Mixon,CIN,17.0
J.Mixon,CIN,20.0
S.Michel,NE,65.0
N.Harry,NE,64.0
R.Burkhead,NE,41.0
J.Mixon,CIN,65.0
J.Mixon,CIN,39.0
J.Mixon,CIN,31.0
J.Mixon,CIN,30.0
S.Michel,NE,69.0
S.Michel,NE,63.0
S.Michel,NE,54.0
J.Mixon,CIN,75.0
J.Mixon,CIN,75.0
S.Michel,NE,60.0
A.Dalton,CIN,60.0
J.Mixon,CIN,75.0
S.Michel,NE,43.0
J.White,NE,34.0
J.Mixon,CIN,88.0
G.Bernard,CIN,76.0
J.Mixon,CIN,55.0
J.Mixon,CIN,49.0
J.Mixon,CIN,75.0
J.Mixon,CIN,69.0
S.Michel,NE,76.0
S.Michel,NE,72.0
S.Michel,NE,67.0
J.Mixon,CIN,72.0
J.Mixon,CIN,70.0
S.Michel,NE,90.0
S.Michel,NE,85.0
S.Michel,NE,77.0
J.White,NE,70.0
A.Dalton,CIN,71.0
G.Bernard,CIN,41.0
J.Mixon,CIN,30.0
R.Burkhead,NE,33.0
S.Michel,NE,72.0
S.Michel,NE,65.0
S.Michel,NE,74.0
S.Michel,NE,71.0
R.Burkhead,NE,65.0
R.Burkhead,NE,57.0
R.Burkhead,NE,54.0
R.Burkhead,NE,53.0
T.Brady,NE,47.0
T.Brady,NE,48.0
L.Bell,NYJ,64.0
L.Jackson,BAL,65.0
M.Ingram II,BAL,45.0
L.Jackson,BAL,25.0
M.Ingram II,BAL,16.0
L.Jackson,BAL,11.0
M.Ingram II,BAL,6.0
L.Bell,NYJ,59.0
T.Montgomery,NYJ,32.0
M.Ingram II,BAL,61.0
G.Edwards,BAL,32.0
L.Jackson,BAL,30.0
L.Bell,NYJ,63.0
L.Bell,NYJ,58.0
L.Bell,NYJ,66.0
L.Bell,NYJ,9.0
M.Ingram II,BAL,75.0
L.Jackson,BAL,68.0
G.Edwards,BAL,56.0
M.Ingram II,BAL,6.0
M.Ingram II,BAL,1.0
L.Bell,NYJ,74.0
T.Montgomery,NYJ,35.0
L.Bell,NYJ,31.0
L.Bell,NYJ,30.0
L.Bell,NYJ,24.0
L.Bell,NYJ,13.0
M.Ingram II,BAL,93.0
M.Ingram II,BAL,87.0
L.Bell,NYJ,41.0
J.Hill,BAL,83.0
L.Jackson,BAL,75.0
J.Hill,BAL,72.0
L.Bell,NYJ,68.0
L.Bell,NYJ,62.0
L.Jackson,BAL,71.0
M.Ingram II,BAL,68.0
G.Edwards,BAL,59.0
L.Bell,NYJ,85.0
L.Bell,NYJ,74.0
M.Ingram II,BAL,80.0
S.Darnold,NYJ,78.0
L.Bell,NYJ,67.0
M.Ingram II,BAL,97.0
M.Ingram II,BAL,74.0
M.Ingram II,BAL,44.0
L.Jackson,BAL,26.0
L.Bell,NYJ,64.0
L.Bell,NYJ,20.0
R.Griffin III,BAL,62.0
R.Griffin III,BAL,57.0
L.Bell,NYJ,50.0
L.Bell,NYJ,42.0
G.Edwards,BAL,59.0
G.Edwards,BAL,58.0
J.Hill,BAL,30.0
J.Hill,BAL,28.0
R.Griffin III,BAL,19.0
R.Griffin III,BAL,19.0
A.Peterson,WAS,73.0
A.Peterson,WAS,72.0
J.Ferguson,WAS,60.0
A.Peterson,WAS,49.0
D.Haskins,WAS,45.0
M.Sanders,PHI,73.0
M.Sanders,PHI,62.0
M.Sanders,PHI,53.0
M.Sanders,PHI,50.0
C.Wentz,PHI,13.0
C.Wentz,PHI,9.0
M.Sanders,PHI,75.0
M.Sanders,PHI,31.0
M.Sanders,PHI,8.0
M.Sanders,PHI,1.0
A.Peterson,WAS,61.0
A.Peterson,WAS,40.0
A.Peterson,WAS,22.0
A.Peterson,WAS,8.0
J.Ferguson,WAS,65.0
M.Sanders,PHI,68.0
M.Sanders,PHI,65.0
B.Scott,PHI,51.0
M.Sanders,PHI,98.0
M.Sanders,PHI,69.0
A.Peterson,WAS,89.0
D.Haskins,WAS,85.0
M.Sanders,PHI,66.0
M.Sanders,PHI,49.0
B.Scott,PHI,37.0
B.Scott,PHI,29.0
A.Peterson,WAS,75.0
J.Ferguson,WAS,72.0
A.Peterson,WAS,65.0
A.Peterson,WAS,56.0
A.Peterson,WAS,39.0
D.Haskins,WAS,37.0
A.Peterson,WAS,14.0
A.Peterson,WAS,10.0
M.Sanders,PHI,75.0
B.Scott,PHI,19.0
B.Scott,PHI,15.0
M.Sanders,PHI,9.0
C.Wentz,PHI,5.0
A.Peterson,WAS,33.0
M.Sanders,PHI,75.0
A.Peterson,WAS,34.0
M.Sanders,PHI,75.0
B.Scott,PHI,51.0
M.Sanders,PHI,15.0
C.Carson,SEA,75.0
C.Carson,SEA,66.0
C.Prosise,SEA,33.0
C.Carson,SEA,22.0
C.Carson,SEA,16.0
C.McCaffrey,CAR,75.0
C.Carson,SEA,80.0
C.Carson,SEA,71.0
C.Prosise,SEA,26.0
C.Prosise,SEA,19.0
C.McCaffrey,CAR,75.0
C.McCaffrey,CAR,64.0
C.McCaffrey,CAR,51.0
C.McCaffrey,CAR,38.0
C.McCaffrey,CAR,33.0
D.Moore,CAR,29.0
C.McCaffrey,CAR,19.0
C.Samuel,CAR,16.0
C.Samuel,CAR,5.0
C.McCaffrey,CAR,1.0
C.Carson,SEA,75.0
C.Carson,SEA,25.0
C.Carson,SEA,14.0
C.McCaffrey,CAR,75.0
C.Carson,SEA,58.0
C.Carson,SEA,52.0
C.McCaffrey,CAR,92.0
C.McCaffrey,CAR,68.0
K.Allen,CAR,61.0
K.Allen,CAR,58.0
C.Prosise,SEA,90.0
C.Prosise,SEA,97.0
C.McCaffrey,CAR,75.0
K.Allen,CAR,39.0
C.McCaffrey,CAR,35.0
C.Carson,SEA,60.0
R.Wilson,SEA,46.0
C.Samuel,CAR,78.0
C.McCaffrey,CAR,64.0
K.Allen,CAR,62.0
C.McCaffrey,CAR,41.0
C.Carson,SEA,50.0
C.Samuel,CAR,87.0
C.Carson,SEA,21.0
C.McCaffrey,CAR,75.0
C.McCaffrey,CAR,64.0
C.McCaffrey,CAR,59.0
C.Carson,SEA,82.0
C.Carson,SEA,47.0
C.Carson,SEA,46.0
T.Homer,SEA,20.0
T.Homer,SEA,10.0
C.Carson,SEA,6.0
K.Allen,CAR,23.0
C.McCaffrey,CAR,15.0
C.Carson,SEA,65.0
C.Carson,SEA,64.0
C.Carson,SEA,75.0
C.Carson,SEA,80.0
C.Carson,SEA,62.0
C.Carson,SEA,61.0
R.Wilson,SEA,51.0
R.Wilson,SEA,52.0
R.Jones,TB,44.0
W.Hills,DET,44.0
R.Jones,TB,70.0
R.Jones,TB,69.0
R.Jones,TB,45.0
J.Winston,TB,36.0
W.Hills,DET,75.0
T.Johnson,DET,65.0
P.Barber,TB,99.0
D.Blough,DET,75.0
T.Johnson,DET,72.0
P.Barber,TB,75.0
R.Jones,TB,47.0
W.Hills,DET,87.0
W.Hills,DET,84.0
R.Jones,TB,67.0
B.Perriman,TB,43.0
R.Jones,TB,20.0
D.Blough,DET,62.0
J.McKissic,DET,53.0
P.Barber,TB,75.0
R.Jones,TB,80.0
D.Ogunbowale,TB,67.0
W.Hills,DET,48.0
R.Jones,TB,29.0
D.Blough,DET,52.0
W.Hills,DET,1.0
R.Jones,TB,75.0
R.Jones,TB,54.0
W.Hills,DET,80.0
W.Hills,DET,4.0
W.Hills,DET,1.0
P.Barber,TB,65.0
P.Barber,TB,55.0
P.Barber,TB,55.0
J.Winston,TB,55.0
P.Barber,TB,49.0
D.Blough,DET,56.0
W.Hills,DET,47.0
P.Barber,TB,46.0
P.Barber,TB,28.0
P.Barber,TB,25.0
R.Griffin,TB,31.0
R.Griffin,TB,32.0
R.Griffin,TB,32.0
R.Griffin,TB,32.0
D.Blough,DET,68.0
K.Drake,ARI,66.0
C.Carson,SEA,89.0
C.Carson,SEA,79.0
C.Carson,SEA,61.0
D.Moore,SEA,45.0
K.Drake,ARI,80.0
C.Carson,SEA,75.0
C.Carson,SEA,67.0
C.Carson,SEA,42.0
C.Prosise,SEA,42.0
K.Murray,ARI,99.0
K.Drake,ARI,97.0
C.Kirk,ARI,75.0
C.Prosise,SEA,60.0
K.Drake,ARI,71.0
D.Johnson,ARI,61.0
K.Drake,ARI,65.0
K.Murray,ARI,62.0
C.Carson,SEA,94.0
C.Carson,SEA,92.0
C.Prosise,SEA,85.0
K.Drake,ARI,54.0
K.Murray,ARI,51.0
K.Murray,ARI,41.0
K.Drake,ARI,24.0
C.Prosise,SEA,82.0
K.Murray,ARI,22.0
K.Drake,ARI,10.0
T.Homer,SEA,83.0
K.Drake,ARI,44.0
K.Drake,ARI,29.0
K.Murray,ARI,31.0
R.Wilson,SEA,66.0
K.Drake,ARI,71.0
K.Drake,ARI,69.0
T.Homer,SEA,75.0
T.Homer,SEA,69.0
K.Drake,ARI,54.0
K.Drake,ARI,49.0
K.Drake,ARI,45.0
B.Hundley,ARI,37.0
K.Drake,ARI,31.0
T.Homer,SEA,16.0
T.Homer,SEA,9.0
D.Johnson,ARI,81.0
K.Drake,ARI,67.0
K.Drake,ARI,50.0
K.Drake,ARI,44.0
B.Hundley,ARI,42.0
B.Hundley,ARI,28.0
C.Kirk,ARI,22.0
K.Drake,ARI,14.0
B.Hundley,ARI,15.0
K.Drake,ARI,3.0
R.Wilson,SEA,75.0
K.Drake,ARI,34.0
K.Drake,ARI,31.0
K.Drake,ARI,29.0
B.Hundley,ARI,23.0
B.Hundley,ARI,25.0
N.Chubb,CLE,57.0
K.Hunt,CLE,54.0
M.Ingram II,BAL,86.0
M.Ingram II,BAL,59.0
G.Edwards,BAL,48.0
N.Chubb,CLE,52.0
N.Chubb,CLE,48.0
L.Jackson,BAL,89.0
M.Ingram II,BAL,72.0
L.Jackson,BAL,70.0
G.Edwards,BAL,65.0
L.Jackson,BAL,55.0
N.Chubb,CLE,39.0
B.Mayfield,CLE,36.0
N.Chubb,CLE,10.0
L.Jackson,BAL,91.0
M.Ingram II,BAL,82.0
L.Jackson,BAL,71.0
N.Chubb,CLE,79.0
K.Hunt,CLE,93.0
L.Jackson,BAL,49.0
N.Chubb,CLE,97.0
N.Chubb,CLE,81.0
B.Mayfield,CLE,76.0
L.Jackson,BAL,69.0
G.Edwards,BAL,54.0
G.Edwards,BAL,52.0
M.Ingram II,BAL,42.0
L.Jackson,BAL,42.0
M.Ingram II,BAL,29.0
L.Jackson,BAL,22.0
M.Ingram II,BAL,14.0
N.Chubb,CLE,75.0
N.Chubb,CLE,68.0
N.Chubb,CLE,56.0
N.Chubb,CLE,29.0
L.Jackson,BAL,75.0
L.Jackson,BAL,61.0
M.Ingram II,BAL,41.0
J.Hill,BAL,2.0
G.Edwards,BAL,2.0
N.Chubb,CLE,27.0
N.Chubb,CLE,1.0
N.Chubb,CLE,2.0
G.Edwards,BAL,84.0
G.Edwards,BAL,77.0
L.Jackson,BAL,68.0
G.Edwards,BAL,62.0
J.Hill,BAL,52.0
L.Jackson,BAL,51.0
G.Edwards,BAL,43.0
J.Hill,BAL,18.0
G.Edwards,BAL,80.0
G.Edwards,BAL,73.0
G.Edwards,BAL,69.0
L.Jackson,BAL,67.0
L.Jackson,BAL,63.0
L.Jackson,BAL,58.0
L.Jackson,BAL,59.0
S.Michel,NE,79.0
R.Burkhead,NE,76.0
D.Singletary,BUF,31.0
D.Singletary,BUF,25.0
J.Allen,BUF,22.0
J.Brown,BUF,20.0
D.Singletary,BUF,17.0
R.Burkhead,NE,69.0
S.Michel,NE,58.0
S.Michel,NE,51.0
S.Michel,NE,39.0
S.Michel,NE,33.0
S.Michel,NE,15.0
D.Singletary,BUF,75.0
D.Singletary,BUF,68.0
S.Michel,NE,99.0
S.Michel,NE,66.0
J.White,NE,58.0
N.Harry,NE,54.0
S.Michel,NE,36.0
J.White,NE,28.0
S.Michel,NE,27.0
R.Burkhead,NE,26.0
D.Singletary,BUF,75.0
S.Michel,NE,86.0
D.Singletary,BUF,90.0
N.Harry,NE,41.0
J.Allen,BUF,59.0
J.Allen,BUF,64.0
S.Michel,NE,77.0
S.Michel,NE,70.0
S.Michel,NE,35.0
D.Singletary,BUF,64.0
D.Singletary,BUF,55.0
D.Singletary,BUF,50.0
D.Singletary,BUF,73.0
D.Singletary,BUF,69.0
J.Allen,BUF,67.0
S.Michel,NE,79.0
S.Michel,NE,54.0
S.Michel,NE,15.0
S.Michel,NE,5.0
J.White,NE,5.0
T.Brady,NE,5.0
D.Singletary,BUF,75.0
S.Michel,NE,29.0
S.Michel,NE,21.0
S.Michel,NE,14.0
R.Burkhead,NE,8.0
T.Brady,NE,5.0
R.Burkhead,NE,1.0
D.Singletary,BUF,75.0
J.Allen,BUF,50.0
D.Singletary,BUF,32.0
J.Allen,BUF,30.0
J.Allen,BUF,8.0
T.Brady,NE,85.0
T.Brady,NE,86.0
M.Mack,IND,36.0
M.Mack,IND,22.0
M.Mack,IND,20.0
J.Wilkins,IND,8.0
J.Brissett,IND,1.0
C.McCaffrey,CAR,75.0
C.Samuel,CAR,73.0
C.McCaffrey,CAR,75.0
W.Grier,CAR,38.0
C.McCaffrey,CAR,22.0
C.McCaffrey,CAR,14.0
C.McCaffrey,CAR,70.0
C.McCaffrey,CAR,69.0
C.McCaffrey,CAR,27.0
C.McCaffrey,CAR,13.0
M.Mack,IND,75.0
M.Mack,IND,69.0
M.Mack,IND,53.0
J.Wilkins,IND,49.0
J.Brissett,IND,47.0
M.Mack,IND,2.0
M.Mack,IND,47.0
J.Brissett,IND,40.0
M.Mack,IND,23.0
M.Mack,IND,12.0
M.Mack,IND,8.0
M.Mack,IND,3.0
C.McCaffrey,CAR,96.0
M.Mack,IND,47.0
J.Wilkins,IND,21.0
C.McCaffrey,CAR,75.0
W.Grier,CAR,74.0
C.Samuel,CAR,63.0
C.McCaffrey,CAR,47.0
C.McCaffrey,CAR,32.0
W.Grier,CAR,33.0
C.McCaffrey,CAR,17.0
W.Grier,CAR,12.0
M.Mack,IND,88.0
M.Mack,IND,85.0
M.Mack,IND,67.0
J.Wilkins,IND,76.0
J.Wilkins,IND,63.0
J.Wilkins,IND,53.0
N.Hines,IND,44.0
J.Wilkins,IND,40.0
J.Wilkins,IND,1.0
J.Wilkins,IND,1.0
R.Bonnafon,CAR,75.0
R.Bonnafon,CAR,63.0
B.Hoyer,IND,93.0
B.Hoyer,IND,93.0
B.Hoyer,IND,94.0
P.Laird,MIA,75.0
P.Laird,MIA,59.0
P.Laird,MIA,40.0
M.Gaskin,MIA,22.0
J.Mixon,CIN,75.0
J.Ross III,CIN,76.0
J.Mixon,CIN,75.0
J.Mixon,CIN,61.0
G.Bernard,CIN,52.0
J.Mixon,CIN,15.0
J.Mixon,CIN,12.0
J.Mixon,CIN,4.0
J.Mixon,CIN,2.0
J.Mixon,CIN,1.0
D.Turner,MIA,75.0
D.Turner,MIA,70.0
J.Ross III,CIN,64.0
J.Mixon,CIN,59.0
M.Gaskin,MIA,94.0
J.Mixon,CIN,61.0
R.Fitzpatrick,MIA,87.0
M.Gaskin,MIA,67.0
R.Fitzpatrick,MIA,75.0
J.Mixon,CIN,65.0
J.Mixon,CIN,65.0
P.Laird,MIA,61.0
D.Turner,MIA,46.0
P.Laird,MIA,19.0
J.Mixon,CIN,80.0
J.Mixon,CIN,57.0
G.Bernard,CIN,41.0
M.Gaskin,MIA,78.0
M.Gaskin,MIA,72.0
M.Gaskin,MIA,64.0
J.Mixon,CIN,43.0
M.Gaskin,MIA,45.0
M.Gaskin,MIA,34.0
M.Gaskin,MIA,23.0
M.Gaskin,MIA,14.0
A.Wilson,MIA,11.0
M.Gaskin,MIA,2.0
J.Mixon,CIN,55.0
J.Mixon,CIN,37.0
J.Mixon,CIN,24.0
D.Turner,MIA,86.0
M.Gaskin,MIA,74.0
P.Laird,MIA,59.0
M.Gaskin,MIA,59.0
M.Gaskin,MIA,36.0
M.Gaskin,MIA,31.0
M.Gaskin,MIA,27.0
A.Dalton,CIN,2.0
P.Laird,MIA,57.0
J.Mixon,CIN,95.0
J.Mixon,CIN,92.0
J.Mixon,CIN,63.0
P.Laird,MIA,55.0
R.Fitzpatrick,MIA,14.0
R.Fitzpatrick,MIA,16.0
R.Fitzpatrick,MIA,17.0
M.Sanders,PHI,53.0
M.Sanders,PHI,24.0
E.Elliott,DAL,82.0
M.Sanders,PHI,63.0
M.Sanders,PHI,51.0
M.Sanders,PHI,47.0
B.Scott,PHI,10.0
C.Wentz,PHI,71.0
C.Wentz,PHI,64.0
M.Sanders,PHI,62.0
E.Elliott,DAL,79.0
E.Elliott,DAL,38.0
D.Prescott,DAL,38.0
G.Ward,PHI,66.0
B.Scott,PHI,42.0
E.Elliott,DAL,49.0
M.Sanders,PHI,88.0
M.Sanders,PHI,83.0
C.Wentz,PHI,55.0
E.Elliott,DAL,80.0
E.Elliott,DAL,75.0
E.Elliott,DAL,66.0
E.Elliott,DAL,44.0
E.Elliott,DAL,34.0
T.Pollard,DAL,26.0
T.Pollard,DAL,25.0
M.Sanders,PHI,74.0
M.Sanders,PHI,61.0
E.Elliott,DAL,79.0
E.Elliott,DAL,70.0
E.Elliott,DAL,54.0
B.Scott,PHI,69.0
C.Wentz,PHI,19.0
M.Sanders,PHI,6.0
M.Sanders,PHI,1.0
M.Sanders,PHI,1.0
E.Elliott,DAL,76.0
M.Sanders,PHI,42.0
C.Wentz,PHI,66.0
M.Sanders,PHI,60.0
M.Sanders,PHI,40.0
M.Sanders,PHI,77.0
M.Sanders,PHI,66.0
M.Sanders,PHI,62.0
M.Sanders,PHI,58.0
C.Wentz,PHI,20.0
B.Scarbrough,DET,63.0
B.Scarbrough,DET,58.0
T.Johnson,DET,52.0
B.Scarbrough,DET,16.0
P.Lindsay,DEN,77.0
P.Lindsay,DEN,57.0
D.Lock,DEN,59.0
K.Johnson,DET,88.0
K.Johnson,DET,84.0
K.Johnson,DET,77.0
K.Johnson,DET,70.0
B.Scarbrough,DET,57.0
R.Freeman,DEN,90.0
P.Lindsay,DEN,75.0
P.Lindsay,DEN,64.0
P.Lindsay,DEN,61.0
R.Freeman,DEN,19.0
R.Freeman,DEN,1.0
B.Scarbrough,DET,75.0
P.Lindsay,DEN,73.0
D.Lock,DEN,47.0
R.Freeman,DEN,44.0
P.Lindsay,DEN,33.0
P.Lindsay,DEN,31.0
P.Lindsay,DEN,20.0
P.Lindsay,DEN,53.0
P.Lindsay,DEN,35.0
A.Beck,DEN,26.0
R.Freeman,DEN,17.0
K.Johnson,DET,75.0
B.Scarbrough,DET,67.0
B.Scarbrough,DET,49.0
K.Johnson,DET,48.0
T.Johnson,DET,36.0
K.Johnson,DET,30.0
K.Johnson,DET,11.0
K.Johnson,DET,4.0
R.Freeman,DEN,75.0
P.Lindsay,DEN,60.0
P.Lindsay,DEN,55.0
P.Lindsay,DEN,32.0
P.Lindsay,DEN,16.0
B.Scarbrough,DET,75.0
K.Johnson,DET,62.0
R.Freeman,DEN,49.0
P.Lindsay,DEN,27.0
R.Freeman,DEN,82.0
R.Freeman,DEN,77.0
T.Johnson,DET,81.0
P.Lindsay,DEN,27.0
P.Lindsay,DEN,20.0
P.Lindsay,DEN,18.0
D.Lock,DEN,16.0
D.Lock,DEN,18.0
A.Jones,GB,75.0
M.Boone,MIN,10.0
A.Jones,GB,69.0
A.Jones,GB,41.0
M.Boone,MIN,91.0
J.Williams,GB,73.0
J.Williams,GB,53.0
J.Williams,GB,45.0
A.Jones,GB,31.0
M.Boone,MIN,80.0
M.Boone,MIN,26.0
M.Boone,MIN,24.0
A.Jones,GB,75.0
A.Jones,GB,72.0
A.Jones,GB,65.0
J.Williams,GB,45.0
A.Jones,GB,40.0
A.Jones,GB,25.0
M.Boone,MIN,75.0
A.Abdullah,MIN,84.0
A.Jones,GB,65.0
M.Boone,MIN,48.0
M.Boone,MIN,44.0
M.Boone,MIN,90.0
M.Boone,MIN,83.0
M.Boone,MIN,68.0
A.Jones,GB,88.0
A.Jones,GB,74.0
A.Jones,GB,59.0
A.Abdullah,MIN,57.0
A.Abdullah,MIN,50.0
J.Williams,GB,53.0
J.Williams,GB,45.0
A.Jones,GB,35.0
A.Jones,GB,27.0
A.Jones,GB,12.0
A.Abdullah,MIN,64.0
A.Thielen,MIN,57.0
A.Jones,GB,85.0
A.Jones,GB,77.0
A.Jones,GB,75.0
A.Jones,GB,56.0
A.Jones,GB,78.0
A.Jones,GB,74.0
A.Jones,GB,74.0
A.Rodgers,GB,23.0
A.Rodgers,GB,24.0
A.Rodgers,GB,25.0
R.Jones,TB,83.0
R.Jones,TB,88.0
C.Hyde,HOU,24.0
D.Watson,HOU,17.0
R.Jones,TB,85.0
P.Barber,TB,36.0
P.Barber,TB,29.0
P.Barber,TB,28.0
C.Hyde,HOU,51.0
C.Hyde,HOU,39.0
R.Jones,TB,90.0
R.Jones,TB,69.0
C.Hyde,HOU,75.0
D.Watson,HOU,69.0
D.Johnson,HOU,60.0
C.Hyde,HOU,86.0
P.Barber,TB,70.0
C.Hyde,HOU,25.0
C.Hyde,HOU,20.0
C.Hyde,HOU,14.0
C.Hyde,HOU,1.0
R.Jones,TB,57.0
J.Winston,TB,54.0
C.Hyde,HOU,80.0
R.Jones,TB,4.0
D.Johnson,HOU,75.0
D.Watson,HOU,75.0
C.Hyde,HOU,35.0
D.Watson,HOU,26.0
D.Watson,HOU,29.0
C.Hyde,HOU,10.0
R.Jones,TB,80.0
J.Winston,TB,69.0
R.Jones,TB,49.0
R.Jones,TB,46.0
R.Jones,TB,39.0
R.Jones,TB,23.0
D.Watson,HOU,85.0
P.Barber,TB,52.0
C.Hyde,HOU,88.0
D.Watson,HOU,74.0
C.Hyde,HOU,20.0
R.Jones,TB,83.0
R.Jones,TB,38.0
C.Hyde,HOU,37.0
C.Hyde,HOU,39.0
C.Hyde,HOU,37.0
R.Gage,ATL,82.0
D.Freeman,ATL,17.0
D.Freeman,ATL,12.0
L.Fournette,JAX,75.0
G.Minshew II,JAX,69.0
L.Fournette,JAX,61.0
B.Hill,ATL,85.0
B.Hill,ATL,59.0
B.Hill,ATL,46.0
D.Freeman,ATL,28.0
L.Fournette,JAX,68.0
L.Fournette,JAX,68.0
L.Fournette,JAX,55.0
L.Fournette,JAX,52.0
K.Cole,JAX,29.0
R.Armstead,JAX,23.0
L.Fournette,JAX,21.0
D.Freeman,ATL,59.0
D.Freeman,ATL,55.0
D.Freeman,ATL,41.0
L.Fournette,JAX,99.0
L.Fournette,JAX,94.0
M.Ryan,ATL,52.0
G.Minshew II,JAX,84.0
L.Fournette,JAX,58.0
D.Freeman,ATL,78.0
D.Freeman,ATL,75.0
L.Fournette,JAX,99.0
L.Fournette,JAX,97.0
B.Hill,ATL,46.0
G.Minshew II,JAX,71.0
G.Minshew II,JAX,63.0
L.Fournette,JAX,40.0
L.Fournette,JAX,15.0
G.Minshew II,JAX,12.0
R.Gage,ATL,55.0
B.Hill,ATL,44.0
B.Hill,ATL,26.0
B.Hill,ATL,9.0
Q.Ollison,ATL,3.0
L.Fournette,JAX,66.0
D.Freeman,ATL,92.0
D.Freeman,ATL,71.0
G.Minshew II,JAX,67.0
G.Minshew II,JAX,34.0
D.Freeman,ATL,56.0
D.Freeman,ATL,41.0
D.Freeman,ATL,39.0
M.Ryan,ATL,26.0
M.Ryan,ATL,27.0
M.Ryan,ATL,28.0
M.Trubisky,CHI,75.0
M.Trubisky,CHI,70.0
T.Cohen,CHI,69.0
M.Trubisky,CHI,63.0
M.Trubisky,CHI,58.0
M.Trubisky,CHI,50.0
D.Montgomery,CHI,60.0
S.Ware,KC,82.0
S.Ware,KC,65.0
P.Mahomes,KC,51.0
S.Ware,KC,17.0
P.Mahomes,KC,12.0
D.Montgomery,CHI,82.0
S.Ware,KC,70.0
Dam.Williams,KC,52.0
Dam.Williams,KC,46.0
Dam.Williams,KC,40.0
D.Montgomery,CHI,66.0
D.Montgomery,CHI,62.0
D.Montgomery,CHI,46.0
Dam.Williams,KC,95.0
Dam.Williams,KC,28.0
Dam.Williams,KC,75.0
Dam.Williams,KC,60.0
D.Montgomery,CHI,87.0
D.Montgomery,CHI,83.0
D.Montgomery,CHI,70.0
D.Montgomery,CHI,44.0
D.Montgomery,CHI,39.0
T.Cohen,CHI,23.0
