player,team,yardline_100
K.Golladay,DET,56.0
L.Thomas,DET,47.0
K.Golladay,DET,36.0
J.McKissic,DET,36.0
M.Jones Jr.,DET,32.0
L.Thomas,DET,21.0
M.Evans,TB,65.0
M.Johnson,IND,46.0
C.Brate,TB,62.0
R.Jones,TB,59.0
D.Ogunbowale,TB,60.0
P.Campbell,IND,48.0
J.Doyle,IND,43.0
J.Doyle,IND,43.0
Z.Pascal,IND,32.0
C.Godwin,TB,64.0
C.Godwin,TB,64.0
B.Perriman,TB,45.0
C.Brate,TB,14.0
P.Campbell,IND,75.0
Z.Pascal,IND,75.0
J.Doyle,IND,75.0
M.Evans,TB,61.0
R.Travis,IND,75.0
C.Williams,IND,76.0
R.Jones,TB,82.0
C.Godwin,TB,82.0
Z.Pascal,IND,32.0
Z.Pascal,IND,20.0
C.Godwin,TB,75.0
C.Godwin,TB,54.0
C.Godwin,TB,51.0
P.Barber,TB,39.0
B.Perriman,TB,23.0
C.Godwin,TB,75.0
O.Howard,TB,66.0
D.Ogunbowale,TB,58.0
D.Ogunbowale,TB,52.0
C.Brate,TB,35.0
J.Watson,TB,24.0
J.Watson,TB,13.0
O.Howard,TB,13.0
J.Watson,TB,13.0
C.Brate,TB,3.0
M.Johnson,IND,75.0
J.Doyle,IND,12.0
M.Johnson,IND,12.0
P.Campbell,IND,12.0
N.Hines,IND,75.0
J.Doyle,IND,66.0
N.Hines,IND,56.0
N.Hines,IND,56.0
O.Howard,TB,75.0
D.Ogunbowale,TB,70.0
C.Godwin,TB,55.0
M.Johnson,IND,50.0
Z.Pascal,IND,50.0
M.Johnson,IND,21.0
Z.Pascal,IND,12.0
Z.Pascal,IND,2.0
R.Jones,TB,75.0
O.Howard,TB,66.0
C.Godwin,TB,28.0
J.Watson,TB,17.0
Z.Pascal,IND,75.0
P.Campbell,IND,75.0
Z.Pascal,IND,73.0
P.Barber,TB,80.0
J.Watson,TB,77.0
J.Watson,TB,61.0
O.Howard,TB,53.0
B.Perriman,TB,26.0
J.Watson,TB,26.0
J.Watson,TB,26.0
N.Hines,IND,21.0
M.Johnson,IND,30.0
P.Campbell,IND,30.0
B.Perriman,TB,63.0
R.Jones,TB,36.0
R.Jones,TB,24.0
D.Ogunbowale,TB,16.0
B.Perriman,TB,12.0
M.Alie-Cox,IND,75.0
Z.Pascal,IND,67.0
M.Johnson,IND,58.0
N.Hines,IND,58.0
J.Doyle,IND,50.0
S.Michel,NE,72.0
J.Edelman,NE,37.0
S.Watkins,KC,69.0
D.Robinson,KC,69.0
B.Watson,NE,41.0
R.Burkhead,NE,41.0
L.McCoy,KC,83.0
S.Watkins,KC,83.0
S.Watkins,KC,83.0
B.Pringle,KC,52.0
T.Kelce,KC,43.0
S.Watkins,KC,30.0
M.LaCosse,NE,75.0
M.Sanu,NE,65.0
J.Edelman,NE,52.0
M.LaCosse,NE,31.0
B.Watson,NE,23.0
T.Hill,KC,54.0
D.Thompson,KC,48.0
M.Hardman,KC,48.0
M.LaCosse,NE,75.0
L.McCoy,KC,28.0
T.Kelce,KC,24.0
T.Hill,KC,4.0
J.Edelman,NE,48.0
P.Dorsett,NE,27.0
J.Meyers,NE,27.0
J.Edelman,NE,27.0
S.Watkins,KC,73.0
S.Watkins,KC,50.0
J.White,NE,78.0
J.White,NE,78.0
D.Thompson,KC,87.0
T.Kelce,KC,63.0
T.Kelce,KC,51.0
T.Hill,KC,51.0
T.Hill,KC,35.0
D.Thompson,KC,27.0
D.Thompson,KC,20.0
S.Ware,KC,13.0
T.Kelce,KC,13.0
J.Edelman,NE,59.0
J.White,NE,58.0
T.Kelce,KC,73.0
T.Kelce,KC,42.0
L.McCoy,KC,31.0
S.Watkins,KC,31.0
J.White,NE,76.0
J.Edelman,NE,76.0
T.Hill,KC,56.0
S.Ware,KC,56.0
S.Watkins,KC,65.0
T.Hill,KC,56.0
T.Kelce,KC,45.0
D.Thompson,KC,40.0
T.Kelce,KC,37.0
B.Watson,NE,46.0
N.Harry,NE,15.0
J.Meyers,NE,5.0
D.Robinson,KC,89.0
J.Edelman,NE,78.0
J.White,NE,65.0
J.Edelman,NE,48.0
J.Edelman,NE,50.0
T.Hill,KC,82.0
T.Hill,KC,81.0
J.Meyers,NE,68.0
J.Edelman,NE,33.0
J.White,NE,38.0
P.Dorsett,NE,29.0
J.White,NE,12.0
M.LaCosse,NE,14.0
J.Edelman,NE,14.0
J.Edelman,NE,5.0
K.Cole,JAX,75.0
D.Chark Jr.,JAX,34.0
L.Fournette,JAX,11.0
K.Allen,LAC,52.0
C.Conley,JAX,66.0
M.Gordon,LAC,84.0
A.Ekeler,LAC,78.0
H.Henry,LAC,72.0
J.Guyton,LAC,65.0
M.Gordon,LAC,65.0
N.O'Leary,JAX,82.0
L.Fournette,JAX,76.0
L.Fournette,JAX,74.0
K.Allen,LAC,65.0
K.Allen,LAC,54.0
M.Gordon,LAC,25.0
M.Gordon,LAC,23.0
L.Fournette,JAX,57.0
C.Conley,JAX,55.0
D.Chark Jr.,JAX,58.0
H.Henry,LAC,30.0
D.Chark Jr.,JAX,75.0
C.Conley,JAX,67.0
K.Allen,LAC,67.0
H.Henry,LAC,67.0
A.Ekeler,LAC,43.0
K.Allen,LAC,35.0
M.Williams,LAC,22.0
H.Henry,LAC,84.0
A.Ekeler,LAC,84.0
D.Westbrook,JAX,70.0
N.O'Leary,JAX,69.0
D.Chark Jr.,JAX,65.0
D.Chark Jr.,JAX,59.0
N.O'Leary,JAX,67.0
L.Fournette,JAX,59.0
D.Westbrook,JAX,59.0
M.Walker,JAX,52.0
D.Chark Jr.,JAX,53.0
D.Westbrook,JAX,42.0
D.Westbrook,JAX,30.0
N.O'Leary,JAX,12.0
M.Williams,LAC,73.0
K.Allen,LAC,53.0
M.Williams,LAC,44.0
D.Westbrook,JAX,81.0
D.Chark Jr.,JAX,79.0
N.O'Leary,JAX,62.0
L.Fournette,JAX,61.0
M.Gordon,LAC,12.0
V.Green,LAC,14.0
K.Cole,JAX,75.0
R.Armstead,JAX,75.0
A.Ekeler,LAC,76.0
J.Guyton,LAC,72.0
D.Westbrook,JAX,88.0
D.Chark Jr.,JAX,68.0
D.Chark Jr.,JAX,64.0
R.Armstead,JAX,43.0
D.Westbrook,JAX,43.0
D.Chark Jr.,JAX,43.0
K.Cole,JAX,36.0
A.Ekeler,LAC,65.0
R.Griffin,NYJ,72.0
J.Crowder,NYJ,50.0
D.Thomas,NYJ,40.0
M.Gesicki,MIA,96.0
A.Hurns,MIA,90.0
P.Laird,MIA,71.0
A.Wilson,MIA,50.0
A.Hurns,MIA,50.0
A.Hurns,MIA,50.0
P.Laird,MIA,32.0
D.Parker,MIA,21.0
A.Wilson,MIA,13.0
B.Powell,NYJ,74.0
J.Crowder,NYJ,63.0
B.Powell,NYJ,50.0
Ro.Anderson,NYJ,45.0
D.Brown,NYJ,33.0
Ro.Anderson,NYJ,26.0
A.Hurns,MIA,75.0
D.Thomas,NYJ,38.0
V.Smith,NYJ,19.0
D.Thomas,NYJ,19.0
D.Parker,MIA,69.0
I.Ford,MIA,26.0
M.Gesicki,MIA,6.0
Ro.Anderson,NYJ,77.0
Ro.Anderson,NYJ,78.0
J.Crowder,NYJ,33.0
D.Thomas,NYJ,14.0
A.Hurns,MIA,75.0
I.Ford,MIA,34.0
M.Gesicki,MIA,10.0
M.Gesicki,MIA,10.0
D.Smythe,MIA,73.0
I.Ford,MIA,71.0
P.Laird,MIA,13.0
A.Hurns,MIA,13.0
Ro.Anderson,NYJ,69.0
T.Montgomery,NYJ,63.0
V.Smith,NYJ,56.0
M.Gaskin,MIA,22.0
M.Gaskin,MIA,16.0
B.Powell,NYJ,77.0
T.Montgomery,NYJ,40.0
J.Crowder,NYJ,14.0
I.Ford,MIA,86.0
M.Gesicki,MIA,86.0
Ro.Anderson,NYJ,47.0
B.Berrios,NYJ,44.0
I.Ford,MIA,60.0
M.Hollins,MIA,35.0
J.Crowder,NYJ,73.0
I.Ford,MIA,65.0
P.Laird,MIA,29.0
I.Ford,MIA,29.0
Ro.Anderson,NYJ,75.0
D.Brown,NYJ,57.0
J.Crowder,NYJ,57.0
Ro.Anderson,NYJ,48.0
Ro.Anderson,NYJ,41.0
Ro.Anderson,NYJ,28.0
Ro.Anderson,NYJ,24.0
I.Ford,MIA,75.0
A.Hurns,MIA,59.0
I.Ford,MIA,53.0
A.Hurns,MIA,51.0
P.Laird,MIA,36.0
V.Smith,NYJ,75.0
J.Crowder,NYJ,38.0
T.Montgomery,NYJ,38.0
B.Scott,PHI,75.0
Z.Ertz,PHI,67.0
G.Ward,PHI,63.0
S.Barkley,NYG,79.0
A.Jeffery,PHI,66.0
M.Sanders,PHI,66.0
S.Barkley,NYG,43.0
K.Smith,NYG,49.0
S.Shepard,NYG,49.0
Z.Ertz,PHI,95.0
Z.Ertz,PHI,84.0
A.Jeffery,PHI,79.0
S.Shepard,NYG,57.0
K.Smith,NYG,37.0
K.Smith,NYG,37.0
D.Slayton,NYG,35.0
Z.Ertz,PHI,66.0
Z.Ertz,PHI,63.0
Z.Ertz,PHI,39.0
M.Sanders,PHI,17.0
D.Slayton,NYG,72.0
D.Slayton,NYG,30.0
S.Shepard,NYG,20.0
G.Tate,NYG,16.0
S.Shepard,NYG,16.0
D.Goedert,PHI,67.0
G.Tate,NYG,94.0
G.Tate,NYG,94.0
M.Sanders,PHI,59.0
Z.Ertz,PHI,60.0
G.Ward,PHI,52.0
D.Slayton,NYG,69.0
S.Barkley,NYG,57.0
D.Slayton,NYG,55.0
D.Slayton,NYG,55.0
D.Goedert,PHI,75.0
M.Sanders,PHI,69.0
D.Goedert,PHI,69.0
J.Perkins,PHI,53.0
Z.Ertz,PHI,52.0
G.Tate,NYG,70.0
G.Ward,PHI,59.0
S.Shepard,NYG,84.0
K.Smith,NYG,84.0
B.Scott,PHI,53.0
J.Perkins,PHI,38.0
Z.Ertz,PHI,32.0
J.Arcega-Whiteside,PHI,13.0
G.Tate,NYG,75.0
S.Shepard,NYG,59.0
G.Ward,PHI,87.0
B.Scott,PHI,72.0
J.Ajayi,PHI,52.0
J.Perkins,PHI,52.0
B.Scott,PHI,44.0
J.Arcega-Whiteside,PHI,29.0
G.Ward,PHI,29.0
S.Shepard,NYG,74.0
S.Barkley,NYG,67.0
Z.Ertz,PHI,94.0
D.Goedert,PHI,78.0
B.Scott,PHI,69.0
Z.Ertz,PHI,63.0
J.Arcega-Whiteside,PHI,63.0
D.Goedert,PHI,41.0
G.Ward,PHI,13.0
G.Ward,PHI,2.0
Z.Ertz,PHI,2.0
K.Smith,NYG,75.0
D.Slayton,NYG,68.0
D.Slayton,NYG,68.0
B.Scott,PHI,76.0
G.Ward,PHI,64.0
D.Goedert,PHI,64.0
J.Perkins,PHI,64.0
M.Sanders,PHI,75.0
J.Perkins,PHI,39.0
G.Ward,PHI,26.0
Z.Ertz,PHI,2.0
K.Drake,ARI,72.0
L.Fitzgerald,ARI,72.0
J.Samuels,PIT,78.0
Tr.Edmunds,PIT,53.0
J.Samuels,PIT,12.0
L.Fitzgerald,ARI,75.0
K.Drake,ARI,83.0
L.Fitzgerald,ARI,30.0
C.Kirk,ARI,24.0
L.Fitzgerald,ARI,14.0
C.Kirk,ARI,3.0
J.Washington,PIT,75.0
D.Cain,PIT,70.0
V.McDonald,PIT,45.0
D.Byrd,ARI,77.0
P.Cooper,ARI,67.0
K.Drake,ARI,53.0
C.Kirk,ARI,25.0
D.Johnson,ARI,21.0
C.Kirk,ARI,11.0
L.Fitzgerald,ARI,5.0
C.Clay,ARI,5.0
J.Washington,PIT,75.0
D.Johnson,PIT,41.0
D.Johnson,PIT,26.0
D.Johnson,PIT,83.0
A.Isabella,ARI,57.0
C.Kirk,ARI,52.0
L.Fitzgerald,ARI,31.0
C.Edmonds,ARI,26.0
K.Whyte Jr.,PIT,70.0
D.Johnson,PIT,16.0
D.Johnson,PIT,2.0
C.Kirk,ARI,71.0
C.Kirk,ARI,57.0
C.Edmonds,ARI,14.0
C.Kirk,ARI,13.0
M.Williams,ARI,6.0
J.Washington,PIT,72.0
D.Johnson,PIT,62.0
D.Johnson,ARI,24.0
J.Washington,PIT,84.0
D.Johnson,PIT,26.0
D.Johnson,PIT,12.0
L.Fitzgerald,ARI,87.0
C.Kirk,ARI,82.0
T.Lockett,SEA,80.0
J.Gordon,SEA,78.0
M.Turner,SEA,60.0
R.Penny,SEA,50.0
DK.Metcalf,SEA,31.0
C.Carson,SEA,22.0
R.Woods,LA,69.0
R.Woods,LA,50.0
R.Woods,LA,34.0
T.Higbee,LA,34.0
R.Woods,LA,79.0
R.Woods,LA,65.0
T.Higbee,LA,41.0
T.Higbee,LA,17.0
C.Kupp,LA,10.0
R.Woods,LA,2.0
C.Carson,SEA,75.0
D.Moore,SEA,70.0
DK.Metcalf,SEA,55.0
T.Lockett,SEA,31.0
M.Turner,SEA,24.0
T.Gurley,LA,76.0
T.Higbee,LA,69.0
DK.Metcalf,SEA,87.0
J.Hollister,SEA,77.0
T.Higbee,LA,66.0
T.Gurley,LA,54.0
C.Kupp,LA,48.0
T.Higbee,LA,16.0
T.Higbee,LA,16.0
C.Kupp,LA,10.0
J.Hollister,SEA,75.0
C.Carson,SEA,71.0
T.Lockett,SEA,53.0
R.Woods,LA,75.0
C.Kupp,LA,59.0
T.Gurley,LA,48.0
R.Woods,LA,48.0
T.Higbee,LA,42.0
T.Higbee,LA,42.0
B.Cooks,LA,37.0
J.Hollister,SEA,94.0
D.Moore,SEA,93.0
T.Gurley,LA,52.0
T.Higbee,LA,19.0
J.Hollister,SEA,63.0
B.Cooks,LA,81.0
T.Lockett,SEA,77.0
J.Gordon,SEA,62.0
T.Higbee,LA,95.0
R.Woods,LA,56.0
C.Carson,SEA,75.0
T.Lockett,SEA,63.0
J.Gordon,SEA,56.0
DK.Metcalf,SEA,56.0
DK.Metcalf,SEA,21.0
J.Hollister,SEA,26.0
J.Hollister,SEA,16.0
M.Turner,SEA,16.0
J.Gordon,SEA,90.0
DK.Metcalf,SEA,67.0
J.Gordon,SEA,58.0
T.Lockett,SEA,51.0
A.Kamara,NO,72.0
J.Hill,NO,63.0
M.Thomas,NO,55.0
T.Hill,NO,50.0
L.Murray,NO,38.0
A.Kamara,NO,38.0
J.Cook,NO,38.0
E.Sanders,SF,75.0
E.Sanders,SF,61.0
D.Samuel,SF,30.0
D.Samuel,SF,5.0
K.Bourne,SF,6.0
A.Kamara,NO,61.0
T.Ginn,NO,53.0
J.Cook,NO,26.0
G.Kittle,SF,79.0
M.Thomas,NO,19.0
J.Hill,NO,3.0
E.Sanders,SF,75.0
M.Thomas,NO,84.0
T.Ginn,NO,71.0
L.Murray,NO,44.0
T.Ginn,NO,14.0
A.Kamara,NO,10.0
J.Hill,NO,3.0
D.Samuel,SF,75.0
R.Mostert,SF,35.0
E.Sanders,SF,80.0
G.Kittle,SF,73.0
G.Kittle,SF,80.0
D.Samuel,SF,35.0
L.Murray,NO,66.0
E.Sanders,SF,79.0
E.Sanders,SF,65.0
T.Ginn,NO,37.0
T.Ginn,NO,37.0
K.Juszczyk,SF,20.0
G.Kittle,SF,5.0
M.Thomas,NO,75.0
M.Thomas,NO,50.0
M.Thomas,NO,47.0
T.Smith,NO,30.0
M.Thomas,NO,30.0
D.Samuel,SF,75.0
D.Harris,NO,50.0
M.Thomas,NO,35.0
A.Kamara,NO,45.0
T.Smith,NO,45.0
R.Mostert,SF,55.0
M.Breida,SF,56.0
E.Sanders,SF,48.0
K.Bourne,SF,43.0
K.Bourne,SF,37.0
E.Sanders,SF,37.0
D.Samuel,SF,32.0
K.Juszczyk,SF,14.0
D.Samuel,SF,6.0
K.Bourne,SF,6.0
M.Thomas,NO,75.0
M.Thomas,NO,65.0
A.Kamara,NO,16.0
M.Thomas,NO,21.0
K.Juszczyk,SF,75.0
G.Kittle,SF,65.0
D.Samuel,SF,30.0
T.Smith,NO,76.0
M.Thomas,NO,65.0
M.Thomas,NO,65.0
T.Ginn,NO,54.0
M.Thomas,NO,29.0
M.Thomas,NO,24.0
T.Smith,NO,18.0
T.Smith,NO,2.0
G.Kittle,SF,75.0
E.Sanders,SF,67.0
G.Kittle,SF,67.0
G.Kittle,SF,67.0
T.Sharpe,TEN,65.0
T.Sharpe,TEN,58.0
T.Sharpe,TEN,34.0
C.Davis,TEN,21.0
J.Smith,TEN,21.0
J.Smith,TEN,19.0
D.Waller,LV,21.0
A.Brown,TEN,77.0
K.Blasingame,TEN,47.0
J.Smith,TEN,22.0
T.Williams,LV,70.0
T.Williams,LV,70.0
J.Richard,LV,58.0
A.Brown,TEN,91.0
D.Washington,LV,75.0
D.Washington,LV,53.0
R.Gafford,LV,49.0
A.Brown,TEN,77.0
C.Davis,TEN,37.0
D.Henry,TEN,13.0
A.Brown,TEN,16.0
D.Washington,LV,71.0
D.Washington,LV,61.0
F.Moreau,LV,57.0
D.Waller,LV,48.0
D.Waller,LV,26.0
F.Moreau,LV,1.0
A.Firkser,TEN,70.0
Z.Jones,LV,58.0
F.Moreau,LV,47.0
C.Davis,TEN,90.0
D.Washington,LV,51.0
Z.Jones,LV,51.0
K.Raymond,TEN,89.0
K.Blasingame,TEN,89.0
C.Davis,TEN,62.0
M.Pruitt,TEN,52.0
T.Williams,LV,64.0
A.Brown,TEN,78.0
T.Sharpe,TEN,78.0
A.Brown,TEN,40.0
K.Raymond,TEN,40.0
A.Brown,TEN,29.0
J.Smith,TEN,17.0
K.Doss,LV,75.0
D.Waller,LV,70.0
D.Waller,LV,55.0
J.Richard,LV,72.0
K.Doss,LV,61.0
J.Richard,LV,49.0
D.Washington,LV,49.0
Z.Jones,LV,55.0
D.Lewis,TEN,80.0
D.Waller,LV,72.0
K.Doss,LV,60.0
T.Williams,LV,42.0
D.Washington,LV,26.0
J.Graham,GB,50.0
A.Jones,GB,30.0
J.Sternberger,GB,13.0
A.Jones,GB,13.0
T.McLaurin,WAS,96.0
C.Thompson,WAS,96.0
T.McLaurin,WAS,79.0
J.Graham,GB,57.0
R.Tonyan,GB,12.0
S.Sims,WAS,58.0
T.McLaurin,WAS,42.0
J.Graham,GB,46.0
J.Graham,GB,45.0
S.Sims,WAS,32.0
K.Harmon,WAS,32.0
A.Lazard,GB,75.0
J.Williams,GB,73.0
A.Lazard,GB,73.0
D.Adams,GB,56.0
D.Adams,GB,48.0
D.Adams,GB,36.0
D.Adams,GB,36.0
C.Thompson,WAS,60.0
S.Sims,WAS,57.0
K.Harmon,WAS,41.0
K.Harmon,WAS,41.0
A.Jones,GB,75.0
A.Jones,GB,32.0
D.Adams,GB,15.0
S.Sims,WAS,85.0
C.Thompson,WAS,85.0
D.Vitale,GB,49.0
M.Lewis,GB,49.0
A.Lazard,GB,44.0
S.Sims,WAS,74.0
S.Sims,WAS,61.0
T.McLaurin,WAS,44.0
C.Thompson,WAS,36.0
A.Jones,GB,64.0
S.Sims,WAS,62.0
K.Harmon,WAS,50.0
A.Jones,GB,95.0
A.Jones,GB,93.0
J.Graham,GB,56.0
G.Allison,GB,52.0
D.Adams,GB,41.0
T.McLaurin,WAS,75.0
C.Thompson,WAS,60.0
C.Thompson,WAS,49.0
T.McLaurin,WAS,48.0
C.Thompson,WAS,27.0
C.Thompson,WAS,13.0
T.McLaurin,WAS,13.0
K.Barner,ATL,74.0
A.Hooper,ATL,59.0
T.Coleman,SF,85.0
R.Gage,ATL,59.0
J.Jones,ATL,52.0
J.Jones,ATL,52.0
E.Sanders,SF,84.0
R.Mostert,SF,45.0
G.Kittle,SF,45.0
G.Kittle,SF,36.0
M.Breida,SF,31.0
D.Samuel,SF,40.0
G.Kittle,SF,24.0
G.Kittle,SF,13.0
G.Kittle,SF,7.0
J.Jones,ATL,64.0
J.Jones,ATL,31.0
A.Hooper,ATL,23.0
A.Hooper,ATL,18.0
J.Jones,ATL,11.0
J.Jones,ATL,5.0
M.Breida,SF,75.0
E.Sanders,SF,70.0
K.Bourne,SF,70.0
L.Stocker,ATL,65.0
J.Jones,ATL,36.0
R.Gage,ATL,28.0
J.Jones,ATL,25.0
J.Jones,ATL,25.0
G.Kittle,SF,43.0
G.Kittle,SF,23.0
G.Kittle,SF,7.0
G.Kittle,SF,4.0
G.Kittle,SF,69.0
G.Kittle,SF,52.0
D.Freeman,ATL,93.0
K.Barner,ATL,90.0
G.Kittle,SF,40.0
G.Kittle,SF,35.0
J.Jones,ATL,77.0
G.Kittle,SF,73.0
G.Kittle,SF,54.0
J.Jones,ATL,66.0
J.Jones,ATL,66.0
J.Jones,ATL,60.0
C.Blake,ATL,60.0
D.Samuel,SF,83.0
K.Bourne,SF,83.0
R.Mostert,SF,72.0
G.Kittle,SF,65.0
K.Juszczyk,SF,2.0
A.Hooper,ATL,75.0
R.Gage,ATL,66.0
J.Jones,ATL,69.0
J.Jones,ATL,60.0
J.Jones,ATL,60.0
J.Jones,ATL,60.0
R.Gage,ATL,42.0
K.Juszczyk,SF,75.0
E.Sanders,SF,63.0
D.Samuel,SF,63.0
E.Sanders,SF,32.0
G.Kittle,SF,28.0
R.Gage,ATL,70.0
D.Freeman,ATL,70.0
R.Gage,ATL,57.0
J.Jones,ATL,49.0
A.Hooper,ATL,15.0
J.Jones,ATL,15.0
D.Freeman,ATL,5.0
A.Hooper,ATL,5.0
J.Jones,ATL,5.0
D.Knox,BUF,90.0
J.Brown,BUF,79.0
D.Singletary,BUF,68.0
D.Singletary,BUF,63.0
D.Johnson,PIT,66.0
D.Johnson,PIT,66.0
T.Jones,PIT,55.0
J.Conner,PIT,60.0
J.Washington,PIT,60.0
J.Brown,BUF,71.0
C.Beasley,BUF,59.0
J.Holton,PIT,80.0
N.Vannett,PIT,82.0
J.Brown,BUF,48.0
J.Brown,BUF,36.0
C.Beasley,BUF,24.0
J.Washington,PIT,72.0
J.Washington,PIT,31.0
J.Washington,PIT,31.0
J.Brown,BUF,76.0
J.Brown,BUF,66.0
C.Beasley,BUF,50.0
C.Beasley,BUF,50.0
N.Vannett,PIT,74.0
A.Roberts,BUF,75.0
C.Beasley,BUF,68.0
D.Johnson,PIT,69.0
J.Washington,PIT,38.0
Z.Gentry,PIT,31.0
J.Conner,PIT,11.0
P.DiMarco,BUF,63.0
A.Roberts,BUF,63.0
J.Brown,BUF,63.0
J.Samuels,PIT,69.0
D.Singletary,BUF,64.0
C.Beasley,BUF,67.0
J.Holton,PIT,61.0
J.Washington,PIT,56.0
D.Johnson,PIT,43.0
J.Washington,PIT,75.0
J.Conner,PIT,73.0
N.Vannett,PIT,80.0
J.Brown,BUF,70.0
J.Brown,BUF,30.0
J.Brown,BUF,14.0
T.Kroft,BUF,14.0
J.Washington,PIT,76.0
J.Conner,PIT,76.0
D.Johnson,PIT,81.0
D.Johnson,PIT,77.0
N.Vannett,PIT,67.0
J.Washington,PIT,58.0
T.Jones,PIT,31.0
N.Vannett,PIT,36.0
D.Cain,PIT,23.0
J.Conner,PIT,57.0
N.Vannett,PIT,37.0
J.Washington,PIT,34.0
D.Johnson,PIT,34.0
J.Washington,PIT,34.0
T.Cohen,CHI,82.0
A.Robinson,CHI,78.0
J.Holtz,CHI,68.0
M.Valdes-Scantling,GB,70.0
D.Adams,GB,66.0
J.Graham,GB,59.0
G.Allison,GB,54.0
R.Ridley,CHI,81.0
A.Lazard,GB,33.0
D.Adams,GB,29.0
T.Cohen,CHI,63.0
G.Allison,GB,75.0
G.Allison,GB,60.0
M.Lewis,GB,49.0
D.Adams,GB,43.0
R.Tonyan,GB,43.0
T.Cohen,CHI,85.0
C.Patterson,CHI,85.0
A.Miller,CHI,79.0
T.Cohen,CHI,78.0
R.Ridley,CHI,68.0
A.Miller,CHI,41.0
A.Miller,CHI,41.0
D.Adams,GB,57.0
D.Adams,GB,37.0
J.Graham,GB,36.0
D.Adams,GB,36.0
A.Miller,CHI,61.0
D.Montgomery,CHI,22.0
J.Horsted,CHI,12.0
J.Williams,GB,54.0
J.Graham,GB,47.0
A.Lazard,GB,47.0
J.Graham,GB,31.0
G.Allison,GB,41.0
D.Adams,GB,72.0
D.Adams,GB,38.0
A.Robinson,CHI,72.0
A.Miller,CHI,33.0
A.Robinson,CHI,34.0
D.Adams,GB,66.0
D.Adams,GB,66.0
J.Kumerow,GB,60.0
D.Adams,GB,11.0
A.Miller,CHI,75.0
A.Robinson,CHI,67.0
R.Tonyan,GB,75.0
D.Adams,GB,62.0
A.Lazard,GB,62.0
A.Robinson,CHI,78.0
A.Miller,CHI,78.0
C.Patterson,CHI,59.0
A.Robinson,CHI,56.0
A.Miller,CHI,34.0
A.Robinson,CHI,13.0
C.Patterson,CHI,9.0
A.Robinson,CHI,67.0
C.Patterson,CHI,53.0
A.Miller,CHI,53.0
T.Cohen,CHI,36.0
A.Miller,CHI,41.0
A.Miller,CHI,28.0
T.Cohen,CHI,28.0
A.Robinson,CHI,25.0
A.Miller,CHI,2.0
D.Adams,GB,85.0
A.Miller,CHI,60.0
T.Cohen,CHI,54.0
A.Robinson,CHI,95.0
A.Robinson,CHI,93.0
T.Cohen,CHI,79.0
T.Cohen,CHI,64.0
A.Robinson,CHI,49.0
A.Miller,CHI,49.0
J.Horsted,CHI,49.0
A.Robinson,CHI,49.0
A.Miller,CHI,78.0
A.Robinson,CHI,65.0
J.Horsted,CHI,43.0
T.Cohen,CHI,34.0
K.Drake,ARI,74.0
L.Fitzgerald,ARI,52.0
L.Fitzgerald,ARI,32.0
L.Fitzgerald,ARI,16.0
C.Kirk,ARI,6.0
K.Hunt,CLE,78.0
J.Landry,CLE,68.0
K.Hunt,CLE,49.0
O.Beckham,CLE,42.0
O.Beckham,CLE,41.0
D.Ratley,CLE,41.0
O.Beckham,CLE,20.0
L.Fitzgerald,ARI,52.0
N.Chubb,CLE,91.0
O.Beckham,CLE,83.0
A.Isabella,ARI,35.0
P.Cooper,ARI,36.0
C.Clay,ARI,19.0
O.Beckham,CLE,88.0
D.Ratley,CLE,71.0
D.Byrd,ARI,62.0
C.Clay,ARI,60.0
J.Landry,CLE,20.0
D.Byrd,ARI,86.0
D.Byrd,ARI,30.0
D.Arnold,ARI,6.0
N.Chubb,CLE,75.0
O.Beckham,CLE,69.0
K.Hunt,CLE,64.0
R.Seals-Jones,CLE,2.0
C.Kirk,ARI,76.0
M.Williams,ARI,66.0
C.Kirk,ARI,62.0
K.Hunt,CLE,76.0
J.Landry,CLE,74.0
D.Byrd,ARI,61.0
C.Kirk,ARI,44.0
D.Byrd,ARI,29.0
N.Chubb,CLE,78.0
K.Hunt,CLE,56.0
K.Hunt,CLE,56.0
J.Landry,CLE,44.0
O.Beckham,CLE,34.0
J.Landry,CLE,29.0
D.Byrd,ARI,62.0
C.Kirk,ARI,36.0
R.Seals-Jones,CLE,75.0
L.Fitzgerald,ARI,30.0
K.Hunt,CLE,91.0
D.Harris,CLE,82.0
O.Beckham,CLE,82.0
J.Landry,CLE,77.0
J.Landry,CLE,68.0
O.Beckham,CLE,71.0
D.Harris,CLE,63.0
K.Hunt,CLE,50.0
K.Hunt,CLE,34.0
O.Beckham,CLE,26.0
O.Beckham,CLE,16.0
O.Beckham,CLE,16.0
J.Landry,CLE,12.0
O.Beckham,CLE,12.0
K.Hodge,CLE,1.0
R.Seals-Jones,CLE,1.0
R.Seals-Jones,CLE,1.0
R.Freeman,DEN,66.0
S.Watkins,KC,64.0
D.Robinson,KC,54.0
T.Hill,KC,41.0
A.Sherman,KC,15.0
D.Hamilton,DEN,71.0
T.Patrick,DEN,67.0
A.Beck,DEN,63.0
P.Lindsay,DEN,48.0
T.Hill,KC,73.0
T.Kelce,KC,68.0
D.Thompson,KC,34.0
M.Hardman,KC,33.0
T.Kelce,KC,23.0
S.Ware,KC,8.0
D.Hamilton,DEN,75.0
R.Freeman,DEN,75.0
D.Hamilton,DEN,75.0
